run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_naming_pass,rule_1_naming_detail,rule_2_var_description_pass,rule_2_var_description_detail,rule_3_var_type_pass,rule_3_var_type_detail,rule_4_outputs_pass,rule_4_outputs_detail,rule_5_tags_pass,rule_5_tags_detail,rule_6_lifecycle_pass,rule_6_lifecycle_detail,rule_7_var_separation_pass,rule_7_var_separation_detail,rule_8_file_structure_pass,rule_8_file_structure_detail,rule_9_no_hardcoded_ids_pass,rule_9_no_hardcoded_ids_detail,rule_10_provider_pinned_pass,rule_10_provider_pinned_detail,rule_11_backend_pass,rule_11_backend_detail,rule_12_sensitive_pass,rule_12_sensitive_detail,rule_13_data_sources_pass,rule_13_data_sources_detail,rule_14_locals_pass,rule_14_locals_detail,auto_score,scored_rules,needs_manual_review,outcome_resources_present_pass,outcome_resources_present_detail,outcome_resource_coverage_pass,outcome_resource_coverage_detail,outcome_score
zai-coding-plan-glm-4.7_none_task2_rep3,zai-coding-plan/glm-4.7,none,2,medium,3,62059,7734,2736,8727,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],False,no locals block defined,8,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_none_task2_rep4,zai-coding-plan/glm-4.7,none,2,medium,4,58932,7812,2070,8652,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_vpc_security_group_ingress_rule.ssh: too generic/short; aws_vpc_security_group_egress_rule.all: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux_2023', 'aws_availability_zones.available']",False,no locals block defined,8,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_none_task2_rep5,zai-coding-plan/glm-4.7,none,2,medium,5,57530,7883,2079,8578,0,0,True,,True,,False,aws_internet_gateway.igw: too generic/short; aws_eip.nat: too generic/short; aws_nat_gateway.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux_2023', 'aws_availability_zones.available']",False,no locals block defined,8,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_none_task3_rep1,zai-coding-plan/glm-4.7,none,3,complex,1,108228,8041,3839,8415,0,0,True,,True,,False,aws_cloudwatch_log_group.app: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short,True,all 10 variables have descriptions,True,all 10 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'db_endpoint', 'secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: ['db_endpoint']",True,1 data sources: ['aws_region.current'],False,no locals block defined,9,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_none_task3_rep2,zai-coding-plan/glm-4.7,none,3,complex,2,101271,7597,4221,8861,0,0,True,,True,,False,aws_cloudwatch_log_group.ecs: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.rds: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['alb_dns_name', 'ecs_service_name', 'db_endpoint']",False,"missing tags on: ['aws_ecs_cluster.main', 'aws_iam_role.ecs_task_execution', 'aws_iam_role.ecs_task', 'aws_ecs_task_definition.main', 'aws_lb_target_group.main']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,"sensitive vars: [], outputs: ['db_endpoint']",True,1 data sources: ['aws_region.current'],False,no locals block defined,8,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_none_task3_rep3,zai-coding-plan/glm-4.7,none,3,complex,3,86864,7909,2287,8553,0,0,True,,True,,False,aws_cloudwatch_log_group.ecs: too generic/short; aws_ecs_task_definition.app: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short,False,"missing description: ['vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'ecr_image_url', 'certificate_arn', 'db_username', 'db_password', 'db_name']",True,all 8 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",False,"missing tags on: ['aws_ecs_cluster.main', 'aws_cloudwatch_log_group.ecs', 'aws_iam_role.task_execution', 'aws_iam_role.task', 'aws_ecs_task_definition.app']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,"sensitive vars: ['db_username', 'db_password'], outputs: []",True,1 data sources: ['aws_region.current'],False,no locals block defined,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_none_task3_rep4,zai-coding-plan/glm-4.7,none,3,complex,4,47718,8041,2620,8416,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short; aws_cloudwatch_log_group.ecs: too generic/short; aws_ecs_task_definition.app: too generic/short,True,all 8 variables have descriptions,True,all 8 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",False,"missing tags on: ['aws_cloudwatch_log_group.ecs', 'aws_ecs_cluster.main', 'aws_iam_role.ecs_execution_role', 'aws_iam_role.ecs_task_role', 'aws_secretsmanager_secret.database']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: []",True,"2 data sources: ['aws_caller_identity.current', 'aws_region.current']",False,no locals block defined,8,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_none_task3_rep5,zai-coding-plan/glm-4.7,none,3,complex,5,32458,7801,2457,8657,0,0,True,,True,,False,aws_cloudwatch_log_group.app: too generic/short; aws_ecs_task_definition.app: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short,False,"missing description: ['vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'ecr_image_url', 'certificate_arn', 'db_password', 'db_username', 'db_name']",True,all 8 variables have type constraints,True,"3 outputs defined: ['alb_dns_name', 'ecs_service_name', 'db_endpoint']",False,"missing tags on: ['aws_ecs_cluster.main', 'aws_iam_role.task_execution', 'aws_iam_role.task', 'aws_cloudwatch_log_group.app', 'aws_ecs_task_definition.app']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: []",True,"4 data sources: ['aws_iam_policy_document.task_execution_assume', 'aws_iam_policy_document.task_execution', 'aws_iam_policy_document.task_assume', 'aws_region.current']",False,no locals block defined,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task1_rep1,zai-coding-plan/glm-4.7,pseudocode,1,simple,1,35804,11975,1249,8727,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,10,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task1_rep2,zai-coding-plan/glm-4.7,pseudocode,1,simple,2,13719,12283,1462,8416,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_id', 'bucket_arn']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task1_rep3,zai-coding-plan/glm-4.7,pseudocode,1,simple,3,24526,11734,791,8967,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_id']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,13,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task1_rep4,zai-coding-plan/glm-4.7,pseudocode,1,simple,4,24258,12148,1729,8553,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_id', 'bucket_arn']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task1_rep5,zai-coding-plan/glm-4.7,pseudocode,1,simple,5,16048,12125,1362,8577,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_id', 'bucket_arn']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task2_rep1,zai-coding-plan/glm-4.7,pseudocode,2,medium,1,30682,12277,2781,8553,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],False,no locals block defined,10,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task2_rep2,zai-coding-plan/glm-4.7,pseudocode,2,medium,2,21134,12278,2360,8553,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux_2023', 'aws_availability_zones.available']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
